timestamp,region,service_type,usage_units,forecast
2024-09-24,Japan West,Compute,4522.35,4494.111
2024-09-24,Canada East,Storage,4127.71,4406.443
2024-09-24,Norway East,Storage,3590.07,3540.8853
2024-09-24,Germany West Central,Storage,3601.68,3706.1052
2024-09-24,North Central US,Storage,4180.78,4046.7354
2024-09-24,India West,Compute,4791.58,4606.2207
2024-09-24,East Asia,Compute,5455.05,5789.3433
2024-09-24,Japan East,Compute,4276.15,4327.832
2024-09-24,Korea South,Compute,5088.19,5021.5703
2024-09-24,UK South,Storage,3685.01,3874.6636
2024-09-24,Switzerland North,Compute,4379.89,4812.338
2024-09-24,Canada East,Compute,5431.52,5379.523
2024-09-24,Australia Southeast,Compute,5787.75,6268.807
2024-09-24,UK South,Compute,4922.12,4928.13
2024-09-24,Southeast Asia,Storage,3509.92,3736.7297
2024-09-24,West US 3,Compute,5397.57,5442.4946
2024-09-24,Norway East,Compute,4527.02,4618.476
2024-09-25,Brazil South,Storage,3035.71,3061.5198
2024-09-25,North Central US,Compute,5573.56,5439.7095
2024-09-25,West US 2,Compute,5875.77,5639.869
2024-09-25,West US 3,Storage,4462.82,4172.051
2024-09-25,Switzerland North,Compute,4564.22,4636.315
2024-09-25,Norway East,Storage,3877.66,3685.3992
2024-09-25,India South,Compute,7192.14,6306.0415
2024-09-25,India Central,Storage,3943.62,4321.704
2024-09-25,France Central,Storage,3646.67,3685.6685
2024-09-25,Australia East,Compute,4858.83,4858.0835
2024-09-25,Brazil South,Compute,4065.08,4082.689
2024-09-25,West Europe,Storage,3542.43,3535.6653
2024-09-25,Korea Central,Storage,4752.03,4481.1426
2024-09-25,Germany West Central,Compute,5052.91,5010.997
2024-09-25,Canada East,Storage,4386.32,4286.2114
2024-09-25,North Central US,Storage,4447.17,4266.9453
2024-09-25,India West,Compute,4530.78,4685.5234
2024-09-25,Korea South,Compute,5433.96,5229.212
2024-09-25,Canada East,Compute,5726.52,5679.8916
2024-09-25,Southeast Asia,Storage,3750.48,3693.643
2024-09-25,Germany West Central,Storage,4005.65,3887.3062
2024-09-25,UAE North,Compute,6400.0,6149.1304
2024-09-25,West US,Compute,5241.42,5376.984
2024-09-25,South Africa North,Compute,4467.44,4451.4575
2024-09-25,West US 2,Storage,4253.7,4222.5054
2024-09-25,Australia Southeast,Storage,4773.34,4741.965
2024-09-25,Canada Central,Storage,3821.46,3840.6362
2024-09-25,India Central,Compute,6048.78,5947.9785
2024-09-25,Switzerland North,Storage,3483.35,3646.454
2024-09-25,Korea South,Storage,3757.07,3786.9258
2024-09-25,West US,Storage,4128.63,4169.3096
2024-09-25,South Africa North,Storage,3297.62,3297.736
2024-09-25,India South,Storage,4661.83,4934.1094
2024-09-25,Canada Central,Compute,5201.97,4967.2827
2024-09-25,UAE North,Storage,4322.16,4807.874
2024-09-25,North Europe,Storage,3194.07,3401.3909
2024-09-25,India West,Storage,3510.42,3436.3855
2024-09-25,South Central US,Storage,4183.42,4187.316
2024-09-25,Japan West,Compute,4512.99,4425.69
2024-09-25,UK South,Compute,5412.66,5139.4727
2024-09-25,Norway East,Compute,4642.16,4638.5044
2024-09-25,UK West,Storage,4660.5,4679.8926
2024-09-25,East Asia,Storage,4168.85,4409.824
2024-09-25,Korea Central,Compute,5759.53,5696.691
2024-09-25,France Central,Compute,4895.6,4928.527
2024-09-25,UK West,Compute,5781.65,5870.627
2024-09-25,Japan East,Compute,4931.12,4677.767
2024-09-25,East Asia,Compute,6385.39,6080.402
2024-09-25,Australia Southeast,Compute,6354.29,6062.4414
2024-09-25,East US 2,Compute,3994.99,4260.421
2024-09-25,West US 3,Compute,5432.02,5621.7485
2024-09-25,UK South,Storage,3849.64,3778.4612
2024-09-25,Australia East,Storage,4173.0,4079.7952
2024-09-25,Central US,Storage,3872.52,3918.9597
2024-09-25,East US,Compute,6449.02,6104.2446
2024-09-25,East US,Storage,4313.58,4374.478
2024-09-25,Japan East,Storage,3359.76,3344.2139
2024-09-25,East US 2,Storage,3046.61,3069.8853
2024-09-25,West Europe,Compute,4610.37,4517.6865
2024-09-25,Central US,Compute,5602.02,5466.79
2024-09-25,Japan West,Storage,3356.41,3317.535
2024-09-25,South Central US,Compute,5450.01,5593.1406
2024-09-25,North Europe,Compute,4385.15,4477.4805
2024-09-25,Southeast Asia,Compute,5131.96,4918.0957
2024-09-26,India West,Storage,3265.89,3217.3687
2024-09-26,West Europe,Compute,4695.57,4493.814
2024-09-26,West US 3,Storage,4225.51,3967.2832
2024-09-26,Brazil South,Storage,2871.63,2955.8018
2024-09-26,Germany West Central,Compute,5322.46,4974.268
2024-09-26,North Central US,Compute,5561.6,5347.1626
2024-09-26,East US 2,Compute,4205.33,4152.25
2024-09-26,Norway East,Compute,4382.56,4530.6885
2024-09-26,Southeast Asia,Compute,4797.86,4688.9517
2024-09-26,West Europe,Storage,3436.96,3440.9084
2024-09-26,Australia East,Storage,3855.26,3764.8352
2024-09-26,Korea Central,Compute,6178.82,5720.7876
2024-09-26,Korea Central,Storage,4184.67,4133.009
2024-09-26,India Central,Storage,4072.25,4260.2812
2024-09-26,Brazil South,Compute,4244.15,3998.7583
2024-09-26,East US,Compute,5739.53,5845.942
2024-09-26,Australia East,Compute,5289.19,5011.303
2024-09-26,West US 2,Compute,6103.27,5633.683
2024-09-26,Canada Central,Compute,5033.4,4663.121
2024-09-26,Central US,Compute,5073.18,5255.1606
2024-09-26,North Central US,Storage,3725.3,3851.6013
2024-09-26,Australia Southeast,Storage,4535.72,4528.9756
2024-09-26,North Europe,Storage,3389.33,3316.756
2024-09-26,East US 2,Storage,2993.95,3047.622
2024-09-26,Canada Central,Storage,3493.31,3549.8823
2024-09-26,Japan West,Storage,3442.63,3229.2625
2024-09-26,North Europe,Compute,4433.5,4176.1826
2024-09-26,West US,Compute,4858.9,5104.447
2024-09-26,South Central US,Compute,4915.07,5162.1934
2024-09-26,Japan East,Storage,3264.99,3198.3105
2024-09-26,UAE North,Compute,6246.72,5962.0815
2024-09-26,India Central,Compute,5339.49,5705.855
2024-09-26,Germany West Central,Storage,3801.44,3734.1042
2024-09-26,Switzerland North,Storage,3543.64,3419.575
2024-09-26,Southeast Asia,Storage,3817.9,3620.9407
2024-09-26,UK South,Compute,5078.32,4959.0723
2024-09-26,UK West,Storage,4775.9,4497.169
2024-09-26,East Asia,Storage,4465.14,4210.1704
2024-09-26,Canada East,Compute,5368.15,5428.9253
2024-09-26,Korea South,Storage,3885.13,3715.8064
2024-09-26,Korea South,Compute,5245.3,4995.592
2024-09-26,West US,Storage,3851.61,3955.2607
2024-09-26,Japan East,Compute,4112.97,4196.923
2024-09-26,East Asia,Compute,5333.55,5948.0415
2024-09-26,South Central US,Storage,3982.21,3960.0425
2024-09-26,India West,Compute,4005.83,4461.1133
2024-09-26,India South,Storage,4927.45,4796.78
2024-09-26,West US 3,Compute,5376.39,5470.3994
2024-09-26,UK South,Storage,3639.07,3632.3108
2024-09-26,Australia Southeast,Compute,6294.09,5874.6597
2024-09-26,Canada East,Storage,4171.07,3988.1438
2024-09-26,South Africa North,Compute,4332.66,4366.585
2024-09-26,India South,Compute,6100.86,5969.967
2024-09-26,East US,Storage,4725.76,4388.988
2024-09-26,Switzerland North,Compute,4456.17,4338.6074
2024-09-26,UAE North,Storage,4572.08,4817.137
2024-09-26,South Africa North,Storage,3192.34,3176.3616
2024-09-26,Central US,Storage,3757.47,3800.5476
2024-09-26,Norway East,Storage,3277.6,3432.5515
2024-09-26,UK West,Compute,5549.84,5821.0146
2024-09-26,France Central,Storage,3282.43,3519.5007
2024-09-26,Japan West,Compute,4233.87,4345.939
2024-09-26,West US 2,Storage,4175.84,4059.981
2024-09-26,France Central,Compute,5026.08,4713.142
2024-09-27,UK South,Compute,4363.29,4587.695
2024-09-27,South Central US,Compute,4857.69,4774.783
2024-09-27,India West,Compute,4505.74,4055.607
2024-09-27,West Europe,Storage,3317.43,3157.987
2024-09-27,West US,Storage,3687.99,3685.997
2024-09-27,Australia East,Storage,3214.44,3475.6497
2024-09-27,Switzerland North,Compute,4392.21,4074.5957
2024-09-27,Australia Southeast,Storage,4261.17,4258.7095
2024-09-27,Korea Central,Compute,5420.25,5235.7637
2024-09-27,Australia Southeast,Compute,5872.81,5711.073
2024-09-27,North Central US,Compute,4798.95,4890.4106
2024-09-27,West US 2,Compute,5171.92,5139.7236
2024-09-27,UAE North,Storage,4137.49,4393.8784
2024-09-27,South Africa North,Storage,2802.1,2974.23
2024-09-27,East US,Compute,5098.32,5472.484
2024-09-27,South Africa North,Compute,4061.8,4151.182
2024-09-27,East US,Storage,4568.21,4027.0999
2024-09-27,Australia East,Compute,4889.66,4710.884
2024-09-27,South Central US,Storage,3391.15,3678.9167
2024-09-27,India South,Storage,3898.59,4219.1504
2024-09-27,Brazil South,Compute,3617.76,3667.1846
2024-09-27,France Central,Compute,4419.67,4303.8105
2024-09-27,Canada Central,Compute,4641.77,4338.201
2024-09-27,Canada Central,Storage,3519.51,3304.8975
2024-09-27,North Europe,Compute,4011.23,3980.1501
2024-09-27,Germany West Central,Compute,4532.68,4517.5713
2024-09-27,India South,Compute,5555.73,5510.8877
2024-09-27,UK South,Storage,3363.08,3469.8184
2024-09-27,North Central US,Storage,3555.79,3753.6843
2024-09-27,Norway East,Compute,4533.1,4355.804
2024-09-27,West US,Compute,5236.38,4781.628
2024-09-27,Germany West Central,Storage,2978.43,3457.5474
2024-09-27,East US 2,Storage,2985.44,2937.8564
2024-09-27,Brazil South,Storage,2525.44,2718.872
2024-09-27,West US 3,Compute,4906.15,5033.5786
2024-09-27,East US 2,Compute,3788.32,3755.6055
2024-09-27,East Asia,Compute,5410.91,5538.342
2024-09-27,Central US,Compute,5039.17,4811.537
2024-09-27,Japan East,Compute,3778.37,3870.5625
2024-09-27,Japan West,Storage,2951.78,3045.335
2024-09-27,Switzerland North,Storage,3551.89,3201.933
2024-09-27,Southeast Asia,Compute,4709.83,4508.03
2024-09-27,North Europe,Storage,2992.69,3045.2341
2024-09-27,Canada East,Compute,4924.68,5162.4307
2024-09-27,France Central,Storage,3487.86,3398.2788
2024-09-27,Korea Central,Storage,3894.25,3873.6873
2024-09-27,West US 2,Storage,3787.56,3872.1228
2024-09-27,UAE North,Compute,6211.24,5668.291
2024-09-27,Japan West,Compute,4166.88,4208.2383
2024-09-27,Southeast Asia,Storage,3325.98,3369.997
2024-09-27,West US 3,Storage,4033.69,3808.6611
2024-09-27,UK West,Compute,5495.72,5451.806
2024-09-27,India West,Storage,3007.63,3072.1301
2024-09-27,East Asia,Storage,3938.64,3884.18
2024-09-27,Korea South,Storage,3223.74,3405.4724
2024-09-27,Canada East,Storage,3441.39,3661.3828
2024-09-27,Japan East,Storage,2912.58,3002.1577
2024-09-27,Central US,Storage,3653.78,3560.6292
2024-09-27,Norway East,Storage,3269.36,3269.1125
2024-09-27,India Central,Compute,5132.73,5341.488
2024-09-27,Korea South,Compute,4095.31,4499.026
2024-09-27,UK West,Storage,4315.86,4267.4565
2024-09-27,India Central,Storage,4061.95,3846.9548
2024-09-27,West Europe,Compute,3907.24,4157.299
2024-09-28,Japan East,Compute,3334.96,3641.5906
2024-09-28,Canada Central,Compute,4026.17,4095.79
2024-09-28,UK South,Storage,3326.76,3385.093
2024-09-28,West US,Compute,4332.88,4292.075
2024-09-28,North Europe,Compute,4018.0,3905.6047
2024-09-28,Southeast Asia,Storage,3044.46,3189.3533
2024-09-28,India Central,Compute,4973.42,5049.1265
2024-09-28,Germany West Central,Storage,3451.83,3398.6196
2024-09-28,Japan West,Compute,3843.86,3954.9036
2024-09-28,France Central,Compute,3953.98,4020.7551
2024-09-28,North Central US,Storage,3536.93,3491.9253
2024-09-28,UAE North,Storage,3868.71,3968.797
2024-09-28,UAE North,Compute,5663.12,5491.486
2024-09-28,East Asia,Storage,3897.69,3869.6975
2024-09-28,Korea South,Storage,3115.58,3204.248
2024-09-28,France Central,Storage,3052.01,3223.823
2024-09-28,West US,Storage,3378.15,3511.5151
2024-09-28,Switzerland North,Storage,3194.41,3094.5205
2024-09-28,India West,Compute,3636.61,3646.7324
2024-09-28,South Central US,Compute,4321.59,4557.481
2024-09-28,Korea South,Compute,4257.96,4281.708
2024-09-28,East US,Storage,3849.54,3945.484
2024-09-28,Australia Southeast,Compute,5490.05,5487.746
2024-09-28,India South,Storage,4109.69,4244.1045
2024-09-28,Canada East,Compute,4595.27,4828.4976
2024-09-28,East US 2,Storage,2694.14,2780.3882
2024-09-28,West US 3,Compute,5066.24,5059.1323
2024-09-28,East Asia,Compute,5657.28,5300.438
2024-09-28,UK South,Compute,4490.36,4442.3765
2024-09-28,Norway East,Storage,3112.28,3127.4666
2024-09-28,Norway East,Compute,3911.75,4156.0376
2024-09-28,Japan East,Storage,2867.75,2874.0515
2024-09-28,India South,Compute,5455.96,5109.037
2024-09-28,Brazil South,Compute,3307.19,3399.3633
2024-09-28,West US 2,Compute,4654.34,4646.3203
2024-09-28,East US 2,Compute,3616.57,3609.8054
2024-09-28,Japan West,Storage,2705.3,2822.9988
2024-09-28,Korea Central,Storage,3385.98,3499.7803
2024-09-28,Australia Southeast,Storage,4141.0,4126.989
2024-09-28,East US,Compute,5058.8,5089.8936
2024-09-28,UK West,Storage,3527.24,3829.37
2024-09-28,Central US,Compute,4517.37,4562.5103
2024-09-28,West Europe,Compute,4068.76,4114.1064
2024-09-28,Australia East,Storage,3228.63,3397.914
2024-09-28,West Europe,Storage,2701.07,2821.3552
2024-09-28,Switzerland North,Compute,3906.12,3990.6108
2024-09-28,Brazil South,Storage,2660.33,2589.7783
2024-09-28,West US 3,Storage,3254.13,3466.124
2024-09-28,West US 2,Storage,3778.44,3730.4077
2024-09-28,India West,Storage,3093.88,2995.17
2024-09-28,Germany West Central,Compute,4611.57,4548.6006
2024-09-28,North Europe,Storage,2642.33,2858.135
2024-09-28,UK West,Compute,5027.59,5155.977
2024-09-28,North Central US,Compute,5029.73,4703.9243
2024-09-28,Canada East,Storage,3807.17,3577.9917
2024-09-28,Australia East,Compute,4277.47,4380.8833
2024-09-28,India Central,Storage,3780.93,3665.685
2024-09-28,South Africa North,Compute,4031.52,4060.812
2024-09-28,Southeast Asia,Compute,4401.29,4297.3066
2024-09-28,South Africa North,Storage,2706.56,2818.8071
2024-09-28,South Central US,Storage,3273.33,3562.9492
2024-09-28,Korea Central,Compute,4600.83,4747.747
2024-09-28,Central US,Storage,3325.26,3373.0054
2024-09-28,Canada Central,Storage,3104.53,3253.6863
2024-09-29,Korea Central,Storage,4085.41,3779.8127
2024-09-29,Korea South,Compute,4190.07,4329.8633
2024-09-29,East US,Storage,3935.64,4023.7341
2024-09-29,Korea South,Storage,3492.94,3352.5566
2024-09-29,North Europe,Storage,3059.67,3080.2903
2024-09-29,Central US,Storage,3639.09,3552.362
2024-09-29,India Central,Storage,3625.32,3787.2974
2024-09-29,East Asia,Compute,5047.48,5068.327
2024-09-29,Canada East,Compute,4631.22,4778.946
2024-09-29,UK West,Compute,6251.73,5419.1577
2024-09-29,India Central,Compute,4887.5,5018.561
2024-09-29,North Central US,Compute,4489.8,4726.9185
2024-09-29,UK South,Compute,4680.3,4520.1694
2024-09-29,Switzerland North,Storage,3107.22,3260.6602
2024-09-29,South Africa North,Compute,3789.85,3958.4182
2024-09-29,France Central,Storage,3270.81,3273.287
2024-09-29,Southeast Asia,Storage,3268.56,3247.157
2024-09-29,Japan East,Storage,3035.08,2971.4875
2024-09-29,West US 3,Storage,3380.95,3565.1663
2024-09-29,India West,Storage,2978.93,2966.786
2024-09-29,South Central US,Storage,3656.57,3579.7537
2024-09-29,West Europe,Compute,4611.71,4173.6836
2024-09-29,Japan West,Compute,3992.92,3999.8438
2024-09-29,UK West,Storage,4211.96,4208.0903
2024-09-29,Japan West,Storage,3055.59,2930.1067
2024-09-29,East Asia,Storage,4053.45,3851.7166
2024-09-29,Southeast Asia,Compute,4282.73,4382.1763
2024-09-29,UAE North,Compute,5662.77,5472.8623
2024-09-29,Japan East,Compute,3861.41,3750.5437
2024-09-29,Australia East,Compute,4484.37,4483.6963
2024-09-29,Norway East,Storage,3069.2,3145.3003
2024-09-29,East US,Compute,5164.35,5117.84
2024-09-29,Norway East,Compute,3828.08,4151.101
2024-09-29,Australia East,Storage,3196.02,3321.2043
2024-09-29,Germany West Central,Storage,3567.02,3243.8345
2024-09-29,West US 3,Compute,4839.52,4968.101
2024-09-29,France Central,Compute,4219.2,4268.9697
2024-09-29,Brazil South,Storage,2627.97,2620.307
2024-09-29,Central US,Compute,4891.85,4806.0303
2024-09-29,North Central US,Storage,3708.01,3483.196
2024-09-29,West US,Compute,4703.21,4813.205
2024-09-29,Canada Central,Storage,3252.74,3356.6946
2024-09-29,Canada Central,Compute,4727.91,4424.3833
2024-09-29,Germany West Central,Compute,4908.55,4635.8906
2024-09-29,India South,Compute,5520.41,5136.2183
2024-09-29,UK South,Storage,3288.44,3374.0557
2024-09-29,Brazil South,Compute,3585.9,3494.7844
2024-09-29,North Europe,Compute,3478.3,3774.8882
2024-09-29,Australia Southeast,Storage,3907.07,4136.171
2024-09-29,East US 2,Storage,2785.08,2812.1736
2024-09-29,Canada East,Storage,3876.69,3582.4731
2024-09-29,West US 2,Compute,5208.48,5090.3804
2024-09-29,South Africa North,Storage,2859.8,2847.5293
2024-09-29,UAE North,Storage,4681.47,4195.121
2024-09-29,South Central US,Compute,4606.82,4757.3623
2024-09-29,East US 2,Compute,3643.39,3639.9846
2024-09-29,India South,Storage,3945.07,4023.9321
2024-09-29,West US 2,Storage,3513.72,3711.1335
2024-09-29,Korea Central,Compute,4653.97,4814.504
2024-09-29,Switzerland North,Compute,4175.97,4126.3115
2024-09-29,Australia Southeast,Compute,5643.42,5562.2573
2024-09-29,West US,Storage,3693.16,3642.5728
2024-09-29,India West,Compute,3856.53,3940.9543
2024-09-29,West Europe,Storage,3133.8,2990.0635
2024-09-30,Central US,Compute,4874.09,4990.9775
2024-09-30,Japan East,Storage,3216.78,3093.4683
2024-09-30,East US,Storage,4327.9,4222.1733
2024-09-30,South Central US,Compute,4866.58,4859.5283
2024-09-30,India South,Compute,5485.13,5434.7583
2024-09-30,West US,Compute,4618.75,4860.11
2024-09-30,North Europe,Storage,3276.23,3091.201
2024-09-30,Canada Central,Storage,3076.23,3435.5417
2024-09-30,UAE North,Compute,5734.52,5598.9546
2024-09-30,East US 2,Storage,2900.81,2958.3037
2024-09-30,South Africa North,Compute,3858.67,4142.1665
2024-09-30,UK West,Storage,4334.91,4237.3496
2024-09-30,Germany West Central,Storage,3740.66,3570.8518
2024-09-30,Australia Southeast,Storage,4054.25,4277.4927
2024-09-30,Japan West,Storage,2953.59,3001.1838
2024-09-30,North Europe,Compute,4112.71,4101.441
2024-09-30,India Central,Compute,5230.37,5374.8267
2024-09-30,UK West,Compute,6062.42,5663.6284
2024-09-30,West US,Storage,3752.16,3765.412
2024-09-30,West US 3,Storage,3972.05,3933.9568
2024-09-30,Canada East,Compute,5488.69,5182.858
2024-09-30,Korea Central,Storage,4190.18,4071.7332
2024-09-30,Norway East,Compute,4121.15,4182.476
2024-09-30,France Central,Compute,4344.28,4481.0317
2024-09-30,North Central US,Storage,3821.84,3765.947
2024-09-30,Canada Central,Compute,4758.0,4564.3447
2024-09-30,West US 3,Compute,5402.49,5175.73
2024-09-30,UK South,Storage,3324.75,3472.606
2024-09-30,East US,Compute,5581.39,5615.1084
2024-09-30,Australia East,Compute,4134.68,4593.976
2024-09-30,Brazil South,Compute,3896.04,3790.6196
2024-09-30,Korea Central,Compute,5679.04,5480.383
2024-09-30,South Africa North,Storage,2939.78,3016.2896
2024-09-30,West Europe,Storage,3472.2,3263.7698
2024-09-30,Germany West Central,Compute,5067.56,4872.1685
2024-09-30,Switzerland North,Compute,4638.7,4256.989
2024-09-30,West US 2,Compute,5404.69,5244.2915
2024-09-30,East US 2,Compute,4017.41,3934.2778
2024-09-30,West US 2,Storage,3893.11,3986.2576
2024-09-30,Brazil South,Storage,2736.67,2857.5833
2024-09-30,Central US,Storage,3886.02,3686.7288
2024-09-30,Australia East,Storage,3707.73,3570.2083
2024-09-30,Southeast Asia,Compute,4632.47,4672.896
2024-09-30,India Central,Storage,3867.04,4014.415
2024-09-30,Switzerland North,Storage,3340.6,3363.6604
2024-09-30,UK South,Compute,4810.32,4704.679
2024-09-30,North Central US,Compute,5400.97,5109.103
2024-09-30,Southeast Asia,Storage,3249.62,3413.8296
2024-09-30,France Central,Storage,3593.21,3395.7908
2024-09-30,Japan West,Compute,4419.21,4211.785
2024-09-30,East Asia,Compute,5971.45,5582.6597
2024-09-30,India West,Storage,3040.78,3163.1282
2024-09-30,East Asia,Storage,3941.14,3996.2214
2024-09-30,India South,Storage,4562.49,4358.103
2024-09-30,Korea South,Compute,4771.97,4693.281
2024-09-30,West Europe,Compute,4132.78,4292.091
2024-09-30,South Central US,Storage,3449.64,3684.1099
2024-09-30,Japan East,Compute,4004.71,4031.1277
2024-09-30,UAE North,Storage,4439.56,4361.082
2024-09-30,Australia Southeast,Compute,5934.98,5592.2744
2024-09-30,Norway East,Storage,3241.24,3303.5447
2024-09-30,India West,Compute,4104.1,4204.57
2024-09-30,Korea South,Storage,3388.11,3513.471
2024-09-30,Canada East,Storage,4092.98,3917.0613
2024-10-01,East US,Compute,5331.28,6012.427
2024-10-01,South Central US,Storage,3830.86,4009.7578
2024-10-01,North Central US,Compute,5294.17,5573.2134
2024-10-01,East US 2,Compute,4253.53,4126.708
2024-10-01,Japan West,Storage,3478.79,3354.6619
2024-10-01,India Central,Storage,4557.54,4231.147
2024-10-01,Switzerland North,Storage,3606.88,3526.617
2024-10-01,Canada Central,Storage,3637.99,3692.098
2024-10-01,Japan East,Storage,3304.09,3253.3875
2024-10-01,East US,Storage,4610.53,4564.225
2024-10-01,Japan West,Compute,4518.61,4434.055
2024-10-01,East Asia,Storage,4209.65,4227.7075
2024-10-01,Korea South,Storage,3830.69,3816.2666
2024-10-01,South Central US,Compute,5626.24,5324.5137
2024-10-01,UK West,Compute,6493.03,6156.3145
2024-10-01,West US,Storage,3927.92,3936.8357
2024-10-01,India South,Storage,4906.02,4818.3745
2024-10-01,Norway East,Storage,3786.24,3639.8896
2024-10-01,West US 3,Storage,3936.84,4249.3477
2024-10-01,Norway East,Compute,4799.75,4674.258
2024-10-01,Canada Central,Compute,4852.11,5034.456
2024-10-01,India Central,Compute,5363.95,5613.042
2024-10-01,Switzerland North,Compute,4584.81,4560.6973
2024-10-01,Brazil South,Compute,4238.69,4098.797
2024-10-01,India South,Compute,6143.53,6244.739
2024-10-01,West US 2,Compute,5537.42,5777.254
2024-10-01,Brazil South,Storage,2925.68,2942.519
2024-10-01,Australia Southeast,Storage,4521.73,4564.451
2024-10-01,UK South,Storage,4007.01,3794.6313
2024-10-01,Germany West Central,Storage,4101.11,3919.0928
2024-10-01,North Central US,Storage,4150.98,4096.834
2024-10-01,East Asia,Compute,5785.51,6105.3647
2024-10-01,West US 3,Compute,5319.02,5423.8477
2024-10-01,West US,Compute,5865.7,5454.517
2024-10-01,East US 2,Storage,3218.16,3062.9124
2024-10-01,Central US,Storage,3715.84,3776.937
2024-10-01,West Europe,Storage,3299.65,3506.271
2024-10-01,Korea Central,Compute,5904.63,6034.051
2024-10-01,South Africa North,Storage,3351.43,3228.9976
2024-10-01,Germany West Central,Compute,5301.52,5175.045
2024-10-01,South Africa North,Compute,4061.84,4306.4717
2024-10-01,UAE North,Storage,4623.15,4597.9263
2024-10-01,North Europe,Compute,4711.04,4519.8984
2024-10-01,Australia East,Compute,5546.87,5203.0034
2024-10-01,UK South,Compute,5262.06,5168.795
2024-10-01,West US 2,Storage,3999.49,4130.1685
2024-10-01,Southeast Asia,Compute,4854.64,4896.7837
2024-10-01,UAE North,Compute,6541.63,6165.7163
2024-10-01,Korea Central,Storage,4210.18,4465.4775
2024-10-01,Southeast Asia,Storage,3759.36,3684.6057
2024-10-01,Korea South,Compute,5479.89,5270.086
2024-10-01,France Central,Compute,4741.01,4841.1606
2024-10-01,Central US,Compute,5381.32,5332.658
2024-10-01,Australia East,Storage,3564.74,3836.8271
2024-10-01,France Central,Storage,3576.22,3540.882
2024-10-01,India West,Storage,3411.97,3355.4543
2024-10-01,Canada East,Compute,5676.05,5659.033
2024-10-01,India West,Compute,4492.8,4508.8716
2024-10-01,Japan East,Compute,4474.95,4511.604
2024-10-01,North Europe,Storage,3124.81,3309.344
2024-10-01,Canada East,Storage,4449.35,4316.338
2024-10-01,Australia Southeast,Compute,6514.48,6157.821
2024-10-01,UK West,Storage,4617.16,4677.613
2024-10-01,West Europe,Compute,4460.89,4609.8174
2024-10-02,Southeast Asia,Compute,4791.2,4810.0083
2024-10-02,South Africa North,Storage,3169.4,3183.7085
2024-10-02,Japan East,Compute,4127.91,4359.3076
2024-10-02,India Central,Storage,4608.17,4415.9478
2024-10-02,Canada Central,Compute,4867.77,4993.9023
2024-10-02,Australia Southeast,Compute,6773.7,6255.003
2024-10-02,West US 2,Storage,4424.66,4268.0425
2024-10-02,Switzerland North,Compute,4681.97,4659.655
2024-10-02,India West,Compute,4829.41,4689.698
2024-10-02,India Central,Compute,5491.82,5374.2627
2024-10-02,UK South,Compute,4795.57,4927.7344
2024-10-02,Switzerland North,Storage,3625.01,3567.161
2024-10-02,Norway East,Compute,5111.18,4862.882
2024-10-02,Korea South,Storage,3965.64,3891.6646
2024-10-02,Japan East,Storage,3067.81,3263.3384
2024-10-02,West Europe,Compute,4913.22,4794.9775
2024-10-02,North Central US,Compute,5446.69,5565.843
2024-10-02,India South,Storage,4850.08,4957.8193
2024-10-02,Central US,Storage,3957.95,3855.2473
2024-10-02,North Central US,Storage,4318.42,4093.8308
2024-10-02,East Asia,Storage,4697.37,4475.798
2024-10-02,East Asia,Compute,5816.12,5865.4453
2024-10-02,South Central US,Storage,4068.82,3968.766
2024-10-02,UK West,Compute,5494.52,6316.632
2024-10-02,East US,Compute,6176.11,6060.4927
2024-10-02,Korea South,Compute,5036.79,5324.342
2024-10-02,Canada East,Compute,5406.94,5635.8257
2024-10-02,Southeast Asia,Storage,3806.9,3821.1367
2024-10-02,South Africa North,Compute,4308.72,4247.657
2024-10-02,West US 3,Compute,5574.67,5418.1387
2024-10-02,West US,Storage,4221.32,4029.0498
2024-10-02,Japan West,Compute,4252.52,4370.1875
2024-10-02,France Central,Storage,3879.36,3732.972
2024-10-02,France Central,Compute,4695.66,4823.8433
2024-10-02,Brazil South,Compute,4222.53,4180.217
2024-10-02,East US,Storage,4822.41,4770.6074
2024-10-02,UK West,Storage,4553.44,4804.8228
2024-10-02,Canada Central,Storage,3601.7,3588.679
2024-10-02,Brazil South,Storage,3242.51,3060.3567
2024-10-02,West Europe,Storage,3707.52,3666.9712
2024-10-02,Australia Southeast,Storage,4780.29,4650.7803
2024-10-02,East US 2,Compute,4053.81,4102.0845
2024-10-02,Central US,Compute,5478.37,5306.614
2024-10-02,Canada East,Storage,3831.75,4192.08
2024-10-02,North Europe,Storage,3076.14,3278.6511
2024-10-02,India South,Compute,6524.27,6221.6753
2024-10-02,Japan West,Storage,3359.84,3450.8718
2024-10-02,Australia East,Storage,4088.09,4031.2036
2024-10-02,West US 2,Compute,5864.07,6030.4053
2024-10-02,Germany West Central,Storage,4071.81,4065.1147
2024-10-02,West US,Compute,5397.27,5449.325
2024-10-02,Germany West Central,Compute,5535.53,5395.114
2024-10-02,India West,Storage,3407.31,3374.1099
2024-10-02,East US 2,Storage,3260.93,3144.4805
2024-10-02,Norway East,Storage,3477.86,3505.5405
2024-10-02,Australia East,Compute,5296.53,5468.5186
2024-10-02,South Central US,Compute,5527.41,5332.6313
2024-10-02,North Europe,Compute,4618.34,4603.4565
2024-10-02,West US 3,Storage,4172.29,4341.853
