timestamp,region,service_type,usage_units,provisioned_capacity,utilization_pct,headroom_units,unit_price,cost_usd,wasted_capacity_cost,availability_pct,sla_violation_flag,incident_count,mttr_minutes,daily_growth_rate,weekly_seasonality_index,spike_flag,gdp_growth_rate,it_spending_index,enterprise_demand_index,internet_traffic_growth
2023-06-12,Korea South,Compute,4452.37,8063.47,0.552,3611.09,0.5,2226.19,1805.55,99.95,0,0,0,0.0002,1.0,0,0.0333,112.03,110.87,0.0388
2023-06-13,Korea South,Compute,4801.57,8063.47,0.595,3261.9,0.5,2400.78,1630.95,99.377,1,1,71,0.0002,1.063,0,0.0331,112.05,110.87,0.0394
2023-06-14,Korea South,Compute,4793.25,8063.47,0.594,3270.22,0.5,2396.63,1635.11,99.95,0,0,0,0.0002,1.078,0,0.033,112.08,110.87,0.04
2023-06-15,Korea South,Compute,5025.69,8063.47,0.623,3037.78,0.5,2512.84,1518.89,99.95,0,0,0,0.0002,1.035,0,0.0328,112.1,110.87,0.0406
2023-06-16,Korea South,Compute,4792.84,8063.47,0.594,3270.62,0.5,2396.42,1635.31,99.95,0,0,0,0.0002,0.965,0,0.0326,112.12,110.88,0.0412
2023-06-17,Korea South,Compute,4094.45,8063.47,0.508,3969.02,0.5,2047.22,1984.51,99.95,0,0,0,0.0002,0.922,0,0.0325,112.15,110.88,0.0419
2023-06-18,Korea South,Compute,4046.21,8063.47,0.502,4017.25,0.5,2023.11,2008.63,99.95,0,0,0,0.0002,0.937,0,0.0323,112.17,110.88,0.0425
2023-06-19,Korea South,Compute,4662.38,8063.47,0.578,3401.09,0.5,2331.19,1700.54,99.95,0,0,0,0.0002,1.0,0,0.0321,112.19,110.88,0.0432
2023-06-20,Korea South,Compute,4855.32,8063.47,0.602,3208.15,0.5,2427.66,1604.07,99.95,0,0,0,0.0002,1.063,0,0.032,112.21,110.88,0.0438
2023-06-21,Korea South,Compute,5002.25,8063.47,0.62,3061.21,0.5,2501.13,1530.61,99.95,0,0,0,0.0002,1.078,0,0.0318,112.24,110.88,0.0445
2023-06-22,Korea South,Compute,4544.74,8063.47,0.564,3518.72,0.5,2272.37,1759.36,99.95,0,0,0,0.0002,1.035,0,0.0316,112.26,110.89,0.0452
2023-06-23,Korea South,Compute,4330.64,8063.47,0.537,3732.83,0.5,2165.32,1866.41,99.95,0,0,0,0.0002,0.965,0,0.0315,112.28,110.89,0.0458
2023-06-24,Korea South,Compute,4206.49,8063.47,0.522,3856.97,0.5,2103.25,1928.49,99.95,0,0,0,0.0002,0.922,0,0.0313,112.31,110.89,0.0465
2023-06-25,Korea South,Compute,4010.85,8063.47,0.497,4052.61,0.5,2005.43,2026.31,99.95,0,0,0,0.0002,0.937,0,0.0311,112.33,110.89,0.0472
2023-06-26,Korea South,Compute,4620.13,8063.47,0.573,3443.33,0.5,2310.07,1721.67,99.95,0,0,0,0.0002,1.0,0,0.0309,112.35,110.89,0.0479
2023-06-27,Korea South,Compute,4901.42,8063.47,0.608,3162.05,0.5,2450.71,1581.03,99.95,0,0,0,0.0002,1.063,0,0.0308,112.37,110.89,0.0486
2023-06-28,Korea South,Compute,5100.16,8063.47,0.633,2963.31,0.5,2550.08,1481.65,99.95,0,0,0,0.0002,1.078,0,0.0306,112.4,110.9,0.0493
2023-06-29,Korea South,Compute,4814.54,8063.47,0.597,3248.93,0.5,2407.27,1624.46,99.95,0,0,0,0.0002,1.035,0,0.0304,112.42,110.9,0.05
2023-06-30,Korea South,Compute,4319.59,8063.47,0.536,3743.88,0.5,2159.79,1871.94,99.95,0,0,0,0.0002,0.965,0,0.0303,112.44,110.9,0.0507
2023-07-01,Korea South,Compute,4359.6,8063.47,0.541,3703.87,0.5,2179.8,1851.93,99.95,0,0,0,0.0002,0.922,0,0.0301,112.47,110.9,0.0514
2023-07-02,Korea South,Compute,4446.18,8063.47,0.551,3617.28,0.5,2223.09,1808.64,99.95,0,0,0,0.0002,0.937,0,0.0299,112.49,110.9,0.0521
2023-07-03,Korea South,Compute,4569.37,8063.47,0.567,3494.09,0.5,2284.69,1747.05,99.95,0,0,0,0.0002,1.0,0,0.0297,112.51,110.9,0.0528
2023-07-04,Korea South,Compute,4845.36,8063.47,0.601,3218.1,0.5,2422.68,1609.05,99.95,0,0,0,0.0002,1.063,0,0.0296,112.53,110.91,0.0535
2023-07-05,Korea South,Compute,4449.08,8063.47,0.552,3614.39,0.5,2224.54,1807.19,99.95,0,0,0,0.0002,1.078,0,0.0294,112.56,110.91,0.0542
2023-07-06,Korea South,Compute,4396.31,8063.47,0.545,3667.15,0.5,2198.16,1833.58,99.95,0,0,0,0.0002,1.035,0,0.0292,112.58,110.91,0.0548
2023-07-07,Korea South,Compute,4247.74,8063.47,0.527,3815.73,0.5,2123.87,1907.86,99.95,0,0,0,0.0002,0.965,0,0.0291,112.6,110.91,0.0555
2023-07-08,Korea South,Compute,4338.04,8063.47,0.538,3725.43,0.5,2169.02,1862.71,99.95,0,0,0,0.0002,0.922,0,0.0289,112.63,110.91,0.0562
2023-07-09,Korea South,Compute,4207.43,8063.47,0.522,3856.04,0.5,2103.71,1928.02,99.95,0,0,0,0.0002,0.937,0,0.0287,112.65,110.91,0.0568
2023-07-10,Korea South,Compute,4321.96,8063.47,0.536,3741.5,0.5,2160.98,1870.75,99.95,0,0,0,0.0002,1.0,0,0.0285,112.67,110.92,0.0575
2023-07-11,Korea South,Compute,5009.96,8063.47,0.621,3053.51,0.5,2504.98,1526.75,99.95,0,0,0,0.0002,1.063,0,0.0284,112.69,110.92,0.0581
2023-07-12,Korea South,Compute,4916.23,8063.47,0.61,3147.24,0.5,2458.11,1573.62,99.95,0,0,0,0.0002,1.078,0,0.0282,112.72,110.92,0.0588
2023-07-13,Korea South,Compute,5042.87,8063.47,0.625,3020.6,0.5,2521.43,1510.3,99.95,0,0,0,0.0002,1.035,0,0.028,112.74,110.92,0.0594
2023-07-14,Korea South,Compute,4357.66,8063.47,0.54,3705.81,0.5,2178.83,1852.9,99.95,0,0,0,0.0002,0.965,0,0.0279,112.76,110.92,0.06
2023-07-15,Korea South,Compute,3987.34,8063.47,0.494,4076.12,0.5,1993.67,2038.06,99.95,0,0,0,0.0002,0.922,0,0.0277,112.79,110.92,0.0606
2023-07-16,Korea South,Compute,4148.29,8063.47,0.514,3915.18,0.5,2074.14,1957.59,99.95,0,0,0,0.0002,0.937,0,0.0275,112.81,110.92,0.0612
2023-07-17,Korea South,Compute,4884.68,8063.47,0.606,3178.78,0.5,2442.34,1589.39,99.95,0,0,0,0.0002,1.0,0,0.0274,112.83,110.93,0.0618
2023-07-18,Korea South,Compute,4740.61,8063.47,0.588,3322.86,0.5,2370.3,1661.43,99.95,0,0,0,0.0002,1.063,0,0.0272,112.85,110.93,0.0623
2023-07-19,Korea South,Compute,4870.53,8063.47,0.604,3192.93,0.5,2435.27,1596.47,99.95,0,0,0,0.0002,1.078,0,0.027,112.88,110.93,0.0629
2023-07-20,Korea South,Compute,4911.95,8063.47,0.609,3151.52,0.5,2455.97,1575.76,99.95,0,0,0,0.0002,1.035,0,0.0269,112.9,110.93,0.0634
2023-07-21,Korea South,Compute,4313.29,8063.47,0.535,3750.18,0.5,2156.64,1875.09,99.95,0,0,0,0.0002,0.965,0,0.0267,112.92,110.93,0.0639
2023-07-22,Korea South,Compute,4345.69,8063.47,0.539,3717.78,0.5,2172.85,1858.89,99.95,0,0,0,0.0002,0.922,0,0.0265,112.95,110.93,0.0644
2023-07-23,Korea South,Compute,4042.7,8063.47,0.501,4020.77,0.5,2021.35,2010.38,99.95,0,0,0,0.0002,0.937,0,0.0264,112.97,110.94,0.0649
2023-07-24,Korea South,Compute,4656.82,8063.47,0.578,3406.65,0.5,2328.41,1703.32,99.95,0,0,0,0.0002,1.0,0,0.0262,112.99,110.94,0.0653
2023-07-25,Korea South,Compute,4620.07,8063.47,0.573,3443.39,0.5,2310.04,1721.7,99.95,0,0,0,0.0002,1.063,0,0.0261,113.01,110.94,0.0658
2023-07-26,Korea South,Compute,5216.44,8063.47,0.647,2847.02,0.5,2608.22,1423.51,99.95,0,0,0,0.0002,1.078,0,0.0259,113.04,110.94,0.0662
2023-07-27,Korea South,Compute,4434.3,8063.47,0.55,3629.17,0.5,2217.15,1814.59,99.209,1,1,88,0.0002,1.035,0,0.0257,113.06,110.94,0.0666
2023-07-28,Korea South,Compute,4316.77,8063.47,0.535,3746.7,0.5,2158.38,1873.35,99.95,0,0,0,0.0002,0.965,0,0.0256,113.08,110.94,0.067
2023-07-29,Korea South,Compute,4074.63,8063.47,0.505,3988.84,0.5,2037.32,1994.42,99.95,0,0,0,0.0002,0.922,0,0.0254,113.11,110.95,0.0673
2023-07-30,Korea South,Compute,4132.77,8063.47,0.513,3930.7,0.5,2066.38,1965.35,99.95,0,0,0,0.0002,0.937,0,0.0253,113.13,110.95,0.0677
2023-07-31,Korea South,Compute,4677.0,8063.47,0.58,3386.47,0.5,2338.5,1693.23,99.95,0,0,0,0.0002,1.0,0,0.0251,113.15,110.95,0.068
2023-08-01,Korea South,Compute,4998.62,8063.47,0.62,3064.85,0.5,2499.31,1532.42,99.95,0,0,0,0.0002,1.063,0,0.025,113.17,110.95,0.0683
2023-08-02,Korea South,Compute,5038.2,8063.47,0.625,3025.26,0.5,2519.1,1512.63,99.95,0,0,0,0.0002,1.078,0,0.0248,113.2,110.95,0.0685
2023-08-03,Korea South,Compute,4541.66,8063.47,0.563,3521.8,0.5,2270.83,1760.9,99.95,0,0,0,0.0002,1.035,0,0.0247,113.22,110.95,0.0688
2023-08-04,Korea South,Compute,4212.19,8063.47,0.522,3851.27,0.5,2106.1,1925.64,99.95,0,0,0,0.0002,0.965,0,0.0245,113.24,110.96,0.069
2023-08-05,Korea South,Compute,4090.15,8063.47,0.507,3973.31,0.5,2045.08,1986.66,99.95,0,0,0,0.0002,0.922,0,0.0244,113.26,110.96,0.0692
2023-08-06,Korea South,Compute,4512.91,8063.47,0.56,3550.56,0.5,2256.45,1775.28,99.95,0,0,0,0.0002,0.937,0,0.0243,113.29,110.96,0.0694
2023-08-07,Korea South,Compute,4623.42,8063.47,0.573,3440.05,0.5,2311.71,1720.02,99.95,0,0,0,0.0002,1.0,0,0.0241,113.31,110.96,0.0696
2023-08-08,Korea South,Compute,4983.94,8063.47,0.618,3079.53,0.5,2491.97,1539.76,99.95,0,0,0,0.0002,1.063,0,0.024,113.33,110.96,0.0697
2023-08-09,Korea South,Compute,4745.08,8063.47,0.588,3318.39,0.5,2372.54,1659.19,99.95,0,0,0,0.0002,1.078,0,0.0238,113.36,110.96,0.0698
2023-08-10,Korea South,Compute,4654.5,8063.47,0.577,3408.96,0.5,2327.25,1704.48,99.95,0,0,0,0.0002,1.035,0,0.0237,113.38,110.97,0.0699
2023-08-11,Korea South,Compute,4315.55,8063.47,0.535,3747.92,0.5,2157.77,1873.96,99.95,0,0,0,0.0002,0.965,0,0.0236,113.4,110.97,0.07
2023-08-12,Korea South,Compute,4145.74,8063.47,0.514,3917.73,0.5,2072.87,1958.86,99.95,0,0,0,0.0002,0.922,0,0.0234,113.42,110.97,0.07
2023-08-13,Korea South,Compute,4104.83,8063.47,0.509,3958.64,0.5,2052.41,1979.32,99.95,0,0,0,0.0002,0.937,0,0.0233,113.45,110.97,0.07
2023-08-14,Korea South,Compute,4267.7,8063.47,0.529,3795.77,0.5,2133.85,1897.88,99.95,0,0,0,0.0002,1.0,0,0.0232,113.47,110.97,0.07
2023-08-15,Korea South,Compute,4828.16,8063.47,0.599,3235.3,0.5,2414.08,1617.65,99.95,0,0,0,0.0002,1.063,0,0.0231,113.49,110.97,0.07
2023-08-16,Korea South,Compute,4646.27,8063.47,0.576,3417.2,0.5,2323.14,1708.6,99.95,0,0,0,0.0002,1.078,0,0.0229,113.52,110.98,0.0699
2023-08-17,Korea South,Compute,4554.1,8063.47,0.565,3509.37,0.5,2277.05,1754.68,99.95,0,0,0,0.0002,1.035,0,0.0228,113.54,110.98,0.0698
2023-08-18,Korea South,Compute,4180.04,8063.47,0.518,3883.42,0.5,2090.02,1941.71,99.95,0,0,0,0.0002,0.965,0,0.0227,113.56,110.98,0.0697
2023-08-19,Korea South,Compute,4335.84,8063.47,0.538,3727.62,0.5,2167.92,1863.81,99.95,0,0,0,0.0002,0.922,0,0.0226,113.58,110.98,0.0696
2023-08-20,Korea South,Compute,3998.55,8063.47,0.496,4064.91,0.5,1999.28,2032.46,99.95,0,0,0,0.0002,0.937,0,0.0225,113.61,110.98,0.0694
2023-08-21,Korea South,Compute,4344.95,8063.47,0.539,3718.51,0.5,2172.48,1859.26,99.95,0,0,0,0.0002,1.0,0,0.0224,113.63,110.98,0.0692
2023-08-22,Korea South,Compute,4816.71,8063.47,0.597,3246.75,0.5,2408.36,1623.38,99.95,0,0,0,0.0002,1.063,0,0.0223,113.65,110.99,0.069
2023-08-23,Korea South,Compute,5089.97,8063.47,0.631,2973.49,0.5,2544.99,1486.75,99.95,0,0,0,0.0002,1.078,0,0.0221,113.68,110.99,0.0688
2023-08-24,Korea South,Compute,4524.74,8063.47,0.561,3538.72,0.5,2262.37,1769.36,99.95,0,0,0,0.0002,1.035,0,0.022,113.7,110.99,0.0685
2023-08-25,Korea South,Compute,4243.94,8063.47,0.526,3819.52,0.5,2121.97,1909.76,99.95,0,0,0,0.0002,0.965,0,0.0219,113.72,110.99,0.0683
2023-08-26,Korea South,Compute,4162.01,8063.47,0.516,3901.46,0.5,2081.0,1950.73,99.95,0,0,0,0.0002,0.922,0,0.0218,113.74,110.99,0.068
2023-08-27,Korea South,Compute,4007.99,8063.47,0.497,4055.48,0.5,2003.99,2027.74,99.95,0,0,0,0.0002,0.937,0,0.0217,113.77,110.99,0.0677
2023-08-28,Korea South,Compute,4258.34,8063.47,0.528,3805.12,0.5,2129.17,1902.56,99.95,0,0,0,0.0002,1.0,0,0.0216,113.79,111.0,0.0673
2023-08-29,Korea South,Compute,4687.85,8063.47,0.581,3375.61,0.5,2343.93,1687.81,99.95,0,0,0,0.0002,1.063,0,0.0215,113.81,111.0,0.067
2023-08-30,Korea South,Compute,4728.46,8063.47,0.586,3335.01,0.5,2364.23,1667.5,99.95,0,0,0,0.0002,1.078,0,0.0215,113.84,111.0,0.0666
2023-08-31,Korea South,Compute,4577.2,8063.47,0.568,3486.27,0.5,2288.6,1743.14,99.95,0,0,0,0.0002,1.035,0,0.0214,113.86,111.0,0.0662
2023-09-01,Korea South,Compute,4602.94,8063.47,0.571,3460.53,0.5,2301.47,1730.26,99.95,0,0,0,0.0002,0.965,0,0.0213,113.88,111.0,0.0658
2023-09-02,Korea South,Compute,4355.39,8063.47,0.54,3708.08,0.5,2177.7,1854.04,99.95,0,0,0,0.0002,0.922,0,0.0212,113.9,111.0,0.0653
2023-09-03,Korea South,Compute,4209.36,8063.47,0.522,3854.11,0.5,2104.68,1927.05,99.95,0,0,0,0.0002,0.937,0,0.0211,113.93,111.01,0.0649
2023-09-04,Korea South,Compute,5180.59,8063.47,0.642,2882.88,0.5,2590.29,1441.44,99.95,0,0,0,0.0002,1.0,0,0.021,113.95,111.01,0.0644
2023-09-05,Korea South,Compute,5025.56,8063.47,0.623,3037.9,0.5,2512.78,1518.95,99.95,0,0,0,0.0002,1.063,0,0.021,113.97,111.01,0.0639
2023-09-06,Korea South,Compute,5018.22,8063.47,0.622,3045.24,0.5,2509.11,1522.62,99.95,0,0,0,0.0002,1.078,0,0.0209,114.0,111.01,0.0634
2023-09-07,Korea South,Compute,4640.93,8063.47,0.576,3422.54,0.5,2320.46,1711.27,99.95,0,0,0,0.0002,1.035,0,0.0208,114.02,111.01,0.0629
2023-09-08,Korea South,Compute,4184.79,8063.47,0.519,3878.68,0.5,2092.39,1939.34,99.95,0,0,0,0.0002,0.965,0,0.0208,114.04,111.01,0.0623
2023-09-09,Korea South,Compute,3970.01,8063.47,0.492,4093.45,0.5,1985.01,2046.73,99.95,0,0,0,0.0002,0.922,0,0.0207,114.06,111.02,0.0618
2023-09-10,Korea South,Compute,4009.32,8063.47,0.497,4054.15,0.5,2004.66,2027.07,99.95,0,0,0,0.0002,0.937,0,0.0206,114.09,111.02,0.0612
2023-09-11,Korea South,Compute,4505.48,8063.47,0.559,3557.98,0.5,2252.74,1778.99,99.95,0,0,0,0.0002,1.0,0,0.0206,114.11,111.02,0.0606
2023-09-12,Korea South,Compute,5045.71,8063.47,0.626,3017.75,0.5,2522.86,1508.88,99.95,0,0,0,0.0002,1.063,0,0.0205,114.13,111.02,0.06
2023-09-13,Korea South,Compute,5016.55,8063.47,0.622,3046.92,0.5,2508.27,1523.46,99.95,0,0,0,0.0002,1.078,0,0.0205,114.16,111.02,0.0594
2023-09-14,Korea-South,Compute,4465.95,8063.47,0.554,3597.52,0.5,2232.97,1798.76,99.95,0,0,0,0.0002,1.035,0,0.0204,114.18,111.02,0.0588
2023-09-15,Korea South,Compute,4488.81,8063.47,0.557,3574.65,0.5,2244.41,1787.33,99.95,0,0,0,0.0002,0.965,0,0.0204,114.2,111.03,0.0581
2023-09-16,Korea South,Compute,4220.7,8063.47,0.523,3842.77,0.5,2110.35,1921.38,99.95,0,0,0,0.0002,0.922,0,0.0203,114.22,111.03,0.0575
2023-09-17,Korea South,Compute,4362.91,8063.47,0.541,3700.56,0.5,2181.45,1850.28,99.95,0,0,0,0.0002,0.937,0,0.0203,114.25,111.03,0.0568
2023-09-18,Korea South,Compute,4301.67,8063.47,0.533,3761.8,0.5,2150.83,1880.9,99.95,0,0,0,0.0002,1.0,0,0.0202,114.27,111.03,0.0562
2023-09-19,Korea South,Compute,4952.86,8063.47,0.614,3110.61,0.5,2476.43,1555.31,99.95,0,0,0,0.0002,1.063,0,0.0202,114.29,111.03,0.0555
2023-09-20,Korea South,Compute,4880.8,8063.47,0.605,3182.67,0.5,2440.4,1591.34,99.95,0,0,0,0.0002,1.078,0,0.0202,114.32,111.03,0.0548
2023-09-21,Korea South,Compute,4536.12,8063.47,0.563,3527.35,0.5,2268.06,1763.68,99.95,0,0,0,0.0002,1.035,0,0.0201,114.34,111.04,0.0542
2023-09-22,Korea South,Compute,4731.32,8063.47,0.587,3332.14,0.5,2365.66,1666.07,99.95,0,0,0,0.0002,0.965,0,0.0201,114.36,111.04,0.0535
2023-09-23,Korea South,Compute,4413.03,8063.47,0.547,3650.44,0.5,2206.51,1825.22,99.95,0,0,0,0.0002,0.922,0,0.0201,114.38,111.04,0.0528
2023-09-24,Korea South,Compute,4264.82,8063.47,0.529,3798.65,0.5,2132.41,1899.32,99.95,0,0,0,0.0002,0.937,0,0.0201,114.41,111.04,0.0521
2023-09-25,Korea South,Compute,4084.34,8063.47,0.507,3979.13,0.5,2042.17,1989.57,99.95,0,0,0,0.0002,1.0,0,0.02,114.43,111.04,0.0514
2023-09-26,Korea South,Compute,4815.47,8063.47,0.597,3247.99,0.5,2407.74,1624.0,99.95,0,0,0,0.0002,1.063,0,0.02,114.45,111.04,0.0507
2023-09-27,Korea South,Compute,4940.72,8063.47,0.613,3122.74,0.5,2470.36,1561.37,99.95,0,0,0,0.0002,1.078,0,0.02,114.47,111.05,0.05
2023-09-28,Korea South,Compute,4427.59,8063.47,0.549,3635.88,0.5,2213.8,1817.94,99.95,0,0,0,0.0002,1.035,0,0.02,114.5,111.05,0.0493
2023-09-29,Korea South,Compute,4250.68,8063.47,0.527,3812.79,0.5,2125.34,1906.39,99.95,0,0,0,0.0002,0.965,0,0.02,114.52,111.05,0.0486
2023-09-30,Korea South,Compute,4248.4,8063.47,0.527,3815.06,0.5,2124.2,1907.53,99.638,1,1,96,0.0002,0.922,0,0.02,114.54,111.05,0.0479
2023-10-01,Korea South,Compute,4302.66,8063.47,0.534,3760.81,0.5,2151.33,1880.4,99.95,0,0,0,0.0002,0.937,0,0.02,114.57,111.05,0.0472
2023-10-02,Korea South,Compute,4291.23,8063.47,0.532,3772.23,0.5,2145.62,1886.12,99.95,0,0,0,0.0002,1.0,0,0.02,114.59,111.05,0.0465
2023-10-03,Korea South,Compute,5334.53,8063.47,0.662,2728.94,0.5,2667.26,1364.47,99.95,0,0,0,0.0002,1.063,0,0.02,114.61,111.06,0.0458
2023-10-04,Korea South,Compute,5201.45,8063.47,0.645,2862.02,0.5,2600.72,1431.01,99.95,0,0,0,0.0002,1.078,0,0.02,114.63,111.06,0.0452
2023-10-05,Korea South,Compute,4651.54,8063.47,0.577,3411.92,0.5,2325.77,1705.96,99.95,0,0,0,0.0002,1.035,0,0.02,114.66,111.06,0.0445
2023-10-06,Korea South,Compute,4303.8,8063.47,0.534,3759.67,0.5,2151.9,1879.84,99.95,0,0,0,0.0002,0.965,0,0.02,114.68,111.06,0.0438
2023-10-07,Korea South,Compute,4188.67,8063.47,0.519,3874.8,0.5,2094.34,1937.4,99.95,0,0,0,0.0002,0.922,0,0.0201,114.7,111.06,0.0432
2023-10-08,Korea South,Compute,3939.41,8063.47,0.489,4124.06,0.5,1969.7,2062.03,99.95,0,0,0,0.0002,0.937,0,0.0201,114.73,111.06,0.0425
2023-10-09,Korea South,Compute,4499.29,8063.47,0.558,3564.18,0.5,2249.65,1782.09,99.95,0,0,0,0.0002,1.0,0,0.0201,114.75,111.07,0.0419
2023-10-10,Korea South,Compute,5101.4,8063.47,0.633,2962.07,0.5,2550.7,1481.03,99.95,0,0,0,0.0002,1.063,0,0.0201,114.77,111.07,0.0412
2023-10-11,Korea South,Compute,4998.23,8063.47,0.62,3065.24,0.5,2499.11,1532.62,99.95,0,0,0,0.0002,1.078,0,0.0202,114.79,111.07,0.0406
2023-10-12,Korea South,Compute,4653.36,8063.47,0.577,3410.11,0.5,2326.68,1705.05,99.95,0,0,0,0.0002,1.035,0,0.0202,114.82,111.07,0.04
2023-10-13,Korea South,Compute,4562.24,8063.47,0.566,3501.22,0.5,2281.12,1750.61,99.95,0,0,0,0.0002,0.965,0,0.0202,114.84,111.07,0.0394
2023-10-14,Korea South,Compute,3994.37,8063.47,0.495,4069.1,0.5,1997.18,2034.55,99.95,0,0,0,0.0002,0.922,0,0.0203,114.86,111.07,0.0388
2023-10-15,Korea South,Compute,4365.96,8063.47,0.541,3697.51,0.5,2182.98,1848.76,99.95,0,0,0,0.0002,0.937,0,0.0203,114.89,111.07,0.0382
2023-10-16,Korea South,Compute,4487.96,8063.47,0.557,3575.5,0.5,2243.98,1787.75,99.95,0,0,0,0.0002,1.0,0,0.0203,114.91,111.08,0.0377
2023-10-17,Korea South,Compute,4764.2,8063.47,0.591,3299.26,0.5,2382.1,1649.63,99.95,0,0,0,0.0002,1.063,0,0.0204,114.93,111.08,0.0371
2023-10-18,Korea South,Compute,5165.34,8063.47,0.641,2898.13,0.5,2582.67,1449.07,99.95,0,0,0,0.0002,1.078,0,0.0204,114.95,111.08,0.0366
2023-10-19,Korea South,Compute,4641.39,8063.47,0.576,3422.07,0.5,2320.7,1711.04,99.95,0,0,0,0.0002,1.035,0,0.0205,114.98,111.08,0.0361
2023-10-20,Korea South,Compute,4740.35,8063.47,0.588,3323.12,0.5,2370.17,1661.56,99.95,0,0,0,0.0002,0.965,0,0.0205,115.0,111.08,0.0356
2023-10-21,Korea South,Compute,4109.69,8063.47,0.51,3953.77,0.5,2054.85,1976.89,99.95,0,0,0,0.0002,0.922,0,0.0206,115.02,111.08,0.0351
2023-10-22,Korea South,Compute,3849.44,8063.47,0.477,4214.03,0.5,1924.72,2107.02,99.95,0,0,0,0.0002,0.937,0,0.0207,115.05,111.09,0.0347
2023-10-23,Korea South,Compute,4489.71,8063.47,0.557,3573.75,0.5,2244.86,1786.88,99.95,0,0,0,0.0002,1.0,0,0.0207,115.07,111.09,0.0342
2023-10-24,Korea South,Compute,5020.32,8063.47,0.623,3043.14,0.5,2510.16,1521.57,99.95,0,0,0,0.0002,1.063,0,0.0208,115.09,111.09,0.0338
2023-10-25,Korea South,Compute,5113.94,8063.47,0.634,2949.53,0.5,2556.97,1474.77,99.95,0,0,0,0.0002,1.078,0,0.0209,115.11,111.09,0.0334
2023-10-26,Korea South,Compute,4400.52,8063.47,0.546,3662.94,0.5,2200.26,1831.47,99.95,0,0,0,0.0002,1.035,0,0.0209,115.14,111.09,0.033
2023-10-27,Korea South,Compute,4727.55,8063.47,0.586,3335.92,0.5,2363.77,1667.96,99.95,0,0,0,0.0002,0.965,0,0.021,115.16,111.09,0.0327
2023-10-28,Korea South,Compute,3928.54,8063.47,0.487,4134.93,0.5,1964.27,2067.47,99.95,0,0,0,0.0002,0.922,0,0.0211,115.18,111.1,0.0323
2023-10-29,Korea South,Compute,4597.83,8063.47,0.57,3465.64,0.5,2298.91,1732.82,99.95,0,0,0,0.0002,0.937,0,0.0212,115.21,111.1,0.032
2023-10-30,Korea South,Compute,4676.79,8063.47,0.58,3386.67,0.5,2338.4,1693.34,99.95,0,0,0,0.0002,1.0,0,0.0212,115.23,111.1,0.0317
2023-10-31,Korea South,Compute,5018.39,8063.47,0.622,3045.07,0.5,2509.2,1522.54,99.95,0,0,0,0.0002,1.063,0,0.0213,115.25,111.1,0.0315
2023-11-01,Korea South,Compute,4688.94,8063.47,0.582,3374.52,0.5,2344.47,1687.26,99.95,0,0,0,0.0002,1.078,0,0.0214,115.27,111.1,0.0312
2023-11-02,Korea South,Compute,4491.19,8063.47,0.557,3572.28,0.5,2245.59,1786.14,99.95,0,0,0,0.0002,1.035,0,0.0215,115.3,111.1,0.031
2023-11-03,Korea South,Compute,4442.35,8063.47,0.551,3621.11,0.5,2221.18,1810.56,99.95,0,0,0,0.0002,0.965,0,0.0216,115.32,111.11,0.0308
2023-11-04,Korea South,Compute,4343.09,8063.47,0.539,3720.38,0.5,2171.54,1860.19,99.95,0,0,0,0.0002,0.922,0,0.0217,115.34,111.11,0.0306
2023-11-05,Korea South,Compute,4546.74,8063.47,0.564,3516.72,0.5,2273.37,1758.36,99.95,0,0,0,0.0002,0.937,0,0.0218,115.37,111.11,0.0304
2023-11-06,Korea South,Compute,4344.81,8063.47,0.539,3718.66,0.5,2172.4,1859.33,99.95,0,0,0,0.0002,1.0,0,0.0219,115.39,111.11,0.0303
2023-11-07,Korea South,Compute,4769.75,8063.47,0.592,3293.72,0.5,2384.87,1646.86,99.95,0,0,0,0.0002,1.063,0,0.022,115.41,111.11,0.0302
2023-11-08,Korea South,Compute,4724.67,8063.47,0.586,3338.8,0.5,2362.33,1669.4,99.95,0,0,0,0.0002,1.078,0,0.0221,115.43,111.11,0.0301
2023-11-09,Korea South,Compute,4706.05,8063.47,0.584,3357.42,0.5,2353.02,1678.71,99.95,0,0,0,0.0002,1.035,0,0.0222,115.46,111.12,0.03
2023-11-10,Korea South,Compute,4593.86,8063.47,0.57,3469.61,0.5,2296.93,1734.8,99.95,0,0,0,0.0002,0.965,0,0.0223,115.48,111.12,0.03
2023-11-11,Korea South,Compute,4057.25,8063.47,0.503,4006.22,0.5,2028.62,2003.11,99.95,0,0,0,0.0002,0.922,0,0.0224,115.5,111.12,0.03
2023-11-12,Korea South,Compute,4371.54,8063.47,0.542,3691.93,0.5,2185.77,1845.96,99.95,0,0,0,0.0002,0.937,0,0.0225,115.53,111.12,0.03
2023-11-13,Korea South,Compute,4676.77,8063.47,0.58,3386.69,0.5,2338.39,1693.35,99.95,0,0,0,0.0002,1.0,0,0.0226,115.55,111.12,0.03
2023-11-14,Korea South,Compute,4463.96,8063.47,0.554,3599.5,0.5,2231.98,1799.75,99.95,0,0,0,0.0002,1.063,0,0.0228,115.57,111.12,0.0301
2023-11-15,Korea South,Compute,5106.68,8063.47,0.633,2956.78,0.5,2553.34,1478.39,99.173,1,1,74,0.0002,1.078,0,0.0229,115.59,111.13,0.0302
